loan_id,customer_id,loan_amount,term_days,disbursement_date,interest_rate,repayment_schedule,customer_age,customer_gender,customer_region,employment_type,monthly_income,num_dependents,credit_score,previous_loans,previous_defaults,avg_days_late_prev,device_type,channel,debt_to_income,is_default_90d
LN108954,CUST202954,2447.71,30,30-04-2025 01:49,18.46,monthly,41,male,north,salaried,6422.32,4,660.9450564,0,0,,android,app,0.381,0
LN108238,CUST202238,1904.91,120,20-08-2024 04:56,20.04,monthly,41,male,west,salaried,10229.25,0,788.0093843,1,0,,web,agent,0.186,0
LN108044,CUST202044,9689.14,60,09-04-2024 12:19,20.78,monthly,38,male,south,salaried,19570.65,0,624.582385,5,0,0.5,web,agent,0.495,0
LN109782,CUST203782,14723.52,30,31-10-2024 09:14,20.09,weekly,33,male,east,salaried,17396.41,2,601.0517869,1,0,12.6,android,agent,0.846,0
LN103993,CUST203993,11472.36,120,08-11-2023 04:34,18.49,monthly,31,female,south,unemployed,15152.39,3,780.8464192,1,0,13,web,app,0.757,0
LN109551,CUST203551,3482.53,90,06-04-2024 20:28,19.02,monthly,26,male,central,informal,25388.81,0,437.5739121,1,0,3,ios,app,0.137,0
LN106609,CUST200609,4947.75,120,16-03-2025 02:12,12.8,monthly,36,female,central,salaried,19021.5,0,572.8887633,2,1,2.2,android,agent,0.26,0
LN105319,CUST205319,6451.34,180,31-05-2025 17:39,20.29,weekly,47,female,north,salaried,6289.14,4,664.7889634,1,0,20.9,android,agent,1.026,0
LN107119,CUST201119,3665.98,90,14-10-2024 08:45,19.64,monthly,45,male,west,self_employed,41552.22,1,,2,0,0.6,web,app,0.088,0
LN102421,CUST202421,2088.92,60,19-02-2024 14:52,14.46,biweekly,42,female,west,salaried,22223.89,1,656.5874279,1,0,0.2,android,app,0.094,0
LN105604,CUST205604,7891.74,60,23-05-2024 08:22,13.5,weekly,18,female,west,self_employed,4705.34,1,,0,0,,android,branch,1.677,0
LN101750,CUST201750,4288.49,60,10-09-2024 12:22,14.08,monthly,49,other,south,salaried,16115.01,1,616.0117024,1,0,0.1,android,branch,0.266,0
LN109015,CUST203015,1021.29,60,09-01-2024 07:12,18.75,monthly,27,male,west,salaried,18456.81,2,662.8482375,2,0,16.4,android,agent,0.055,0
LN109718,CUST203718,14876.04,60,28-02-2024 05:38,23.46,monthly,34,female,south,salaried,9945.19,0,613.7756884,3,0,3.2,android,app,1.496,0
LN100338,CUST200338,2672.17,120,19-06-2025 16:51,22.37,biweekly,18,female,west,salaried,33879.32,2,,2,0,4,android,app,0.079,0
LN108407,CUST202407,2974.11,60,24-02-2024 05:15,15.57,monthly,34,female,west,self_employed,35226.07,1,,6,2,11.7,android,app,0.084,0
LN101341,CUST201341,3129.2,90,01-02-2025 14:46,9.88,monthly,35,male,south,salaried,11922.25,1,609.7971295,2,0,9.9,android,app,0.262,0
LN109544,CUST203544,4365.43,30,14-05-2024 12:14,16.37,biweekly,47,male,central,informal,19304.15,0,553.5190857,1,0,4.7,android,app,0.226,0
LN107982,CUST201982,4481.11,180,04-07-2024 19:43,15.15,monthly,45,male,south,informal,76552.27,1,727.0728436,2,0,11.6,android,agent,0.059,0
LN103640,CUST203640,8767.22,30,19-02-2025 20:08,23.29,biweekly,26,male,east,self_employed,21868.91,0,625.9300508,0,0,,android,app,0.401,0
LN100329,CUST200329,1026.63,30,19-05-2024 08:31,18.34,weekly,58,female,west,informal,49229.3,1,694.0788231,1,0,0.5,ios,app,0.021,0
LN108828,CUST202828,19193.11,60,06-07-2024 17:21,16.94,monthly,70,female,south,salaried,38709.99,2,,1,0,2.5,android,branch,0.496,0
LN103004,CUST203004,11286.98,90,18-07-2024 22:54,24.43,monthly,25,female,south,salaried,3495.93,1,,1,1,0,web,branch,3.228,0
LN106960,CUST200960,8069.26,30,07-02-2025 04:24,16.54,biweekly,18,male,east,unemployed,44555.57,1,,3,0,14.4,ios,app,0.181,1
LN104090,CUST204090,1934.36,60,03-02-2024 13:27,13.57,monthly,19,female,central,informal,16878.41,0,752.9715993,0,0,,android,branch,0.115,0
LN102322,CUST202322,4865.53,120,06-08-2025 05:51,23.58,monthly,34,male,west,salaried,13257.87,3,667.4495118,1,0,1,android,app,0.367,0
LN106667,CUST200667,7866.75,90,02-06-2024 12:41,16.55,monthly,36,male,central,informal,21227.37,0,754.0863037,2,1,1.2,android,branch,0.371,0
LN107009,CUST201009,5476.56,30,06-01-2025 08:08,21.87,monthly,50,male,central,salaried,8293.88,0,602.6925276,0,0,,android,app,0.66,0
LN104197,CUST204197,6535.85,30,11-05-2024 12:34,15.75,monthly,34,male,north,salaried,19281.97,0,500.4683403,1,0,15.8,web,app,0.339,0
LN103549,CUST203549,7724.48,180,08-11-2023 18:15,22.05,monthly,44,male,central,self_employed,105359.55,0,,0,0,,web,app,0.073,0
LN108363,CUST202363,14376.15,90,12-08-2025 00:07,15.69,monthly,28,male,central,salaried,118712.51,2,709.8038809,1,0,35.1,android,agent,0.121,0
LN104203,CUST204203,7380.51,120,05-03-2024 14:33,14.49,monthly,36,male,east,salaried,18073.87,2,699.3276706,2,0,15.9,android,app,0.408,1
LN109310,CUST203310,1781.89,120,30-09-2025 11:08,19.63,biweekly,26,male,central,salaried,35251.44,0,753.9011192,1,0,18.1,web,app,0.051,0
LN108936,CUST202936,6231.25,120,16-10-2024 00:25,15.33,monthly,18,male,west,salaried,15281.16,0,,4,0,4.5,android,app,0.408,0
LN106185,CUST200185,2090.47,90,12-12-2024 02:05,21,biweekly,19,female,east,salaried,29508.11,0,686.5244356,2,0,11.9,android,app,0.071,0
LN101639,CUST201639,3251.2,180,17-02-2025 00:38,18.08,monthly,38,other,north,salaried,33760.6,2,763.4318293,2,0,0.1,android,branch,0.096,0
LN100060,CUST200060,2777.98,60,24-04-2025 06:15,9.81,monthly,39,female,west,informal,12996.43,1,440.5458644,0,0,,android,agent,0.214,0
LN101240,CUST201240,2062.01,60,11-02-2024 13:12,18.98,monthly,31,male,south,salaried,28619.01,0,,3,0,6.2,android,app,0.072,0
LN105760,CUST205760,4236.26,120,19-05-2025 08:32,15.34,biweekly,18,male,south,self_employed,23419.78,3,,2,0,4.6,android,branch,0.181,0
LN105136,CUST205136,4107.09,90,05-07-2025 15:17,14.77,monthly,40,female,west,salaried,17994.22,1,684.2987479,1,0,43.2,android,agent,0.228,1
LN102343,CUST202343,10976.98,60,10-06-2024 00:02,17.66,monthly,37,female,west,salaried,260750.26,1,,3,0,2.2,ios,app,0.042,0
LN102120,CUST202120,7380.76,60,08-02-2024 21:01,22.29,monthly,32,female,west,informal,2937.75,1,760.1027378,1,0,0.2,android,app,2.512,0
LN101524,CUST201524,5569.92,120,26-01-2024 09:54,16.45,monthly,31,male,west,salaried,,0,,1,0,2.2,android,branch,0.234,0
LN107617,CUST201617,4145.77,60,05-11-2024 17:59,21.6,monthly,21,female,north,self_employed,20992.52,0,713.557489,4,0,1.2,android,app,0.197,0
LN100153,CUST200153,6313.08,30,27-12-2023 19:23,26.29,monthly,33,male,north,informal,9762.6,1,,2,1,9.2,ios,agent,0.647,0
LN100481,CUST200481,6783.21,60,29-07-2025 00:27,27.6,monthly,21,female,west,self_employed,16823.23,2,642.7144245,1,0,0.8,android,agent,0.403,0
LN106122,CUST200122,11052.52,90,19-09-2024 09:13,21.84,monthly,23,male,north,self_employed,26248.32,0,,0,0,,android,app,0.421,0
LN107674,CUST201674,15270.34,60,06-01-2025 01:31,12.59,monthly,21,female,east,self_employed,19304.45,0,,3,0,8.5,android,agent,0.791,0
LN107101,CUST201101,5034.68,60,18-06-2024 17:55,17.15,biweekly,32,female,north,self_employed,13324.57,0,,0,0,,android,branch,0.378,0
LN101762,CUST201762,1364.78,120,07-10-2023 15:13,17.8,monthly,25,female,east,unemployed,20118.11,1,609.234396,5,1,2.4,android,app,0.068,0
LN107715,CUST201715,3242.31,60,31-12-2024 20:09,12.39,biweekly,37,female,east,self_employed,10080.36,1,708.5956835,1,0,1.9,android,agent,0.322,0
LN109081,CUST203081,12708.3,30,06-06-2024 07:52,20.82,monthly,31,female,central,self_employed,22040.22,0,643.4862036,2,0,3.5,web,app,0.577,0
LN107479,CUST201479,6929.36,90,13-06-2024 13:08,21.71,weekly,26,male,east,self_employed,55743.77,4,,1,0,2,ios,app,0.124,0
LN106212,CUST200212,5077.69,90,28-03-2024 17:30,11.92,monthly,55,female,east,informal,2068.08,2,567.9692018,0,0,,ios,app,2.454,0
LN104853,CUST204853,3489.27,60,26-01-2025 01:40,18.15,biweekly,37,male,west,salaried,17315.53,0,652.1938233,2,2,11.8,android,app,0.201,0
LN102711,CUST202711,10864.07,180,24-11-2023 17:51,15.99,monthly,29,male,south,self_employed,33698.01,2,,1,0,7.7,android,agent,0.322,0
LN106766,CUST200766,15639.73,30,05-11-2023 00:52,14.06,monthly,36,female,east,salaried,34146.91,0,861.417235,1,0,15.2,android,app,0.458,0
LN104150,CUST204150,11084.09,30,12-12-2023 04:08,18.44,monthly,27,male,west,salaried,,2,838.9702871,3,0,14.7,android,app,1.214,0
LN101333,CUST201333,8758.57,120,31-12-2023 04:30,20.32,monthly,38,male,south,salaried,18004.5,1,,1,0,2.5,android,app,0.486,0
LN108378,CUST202378,12200.82,90,19-05-2024 11:48,19.89,weekly,46,female,north,salaried,68416.66,0,,4,1,10.1,android,app,0.178,0
LN109389,CUST203389,7734.41,60,26-08-2024 10:37,21.95,biweekly,28,male,south,salaried,14737,2,,1,0,12.7,android,app,0.525,0
LN109707,CUST203707,11063.1,90,29-03-2024 05:36,14.93,weekly,22,female,north,salaried,20164.98,0,,2,0,8.3,android,agent,0.549,0
LN109121,CUST203121,1676.65,90,24-09-2025 09:29,6.36,monthly,38,male,north,salaried,5289.3,0,740.2414505,3,0,5.2,ios,app,0.317,0
LN103850,CUST203850,2977.85,90,21-03-2025 22:34,16.26,weekly,21,male,north,salaried,118584.77,2,,1,0,4.8,android,agent,0.025,0
LN108340,CUST202340,2921.58,30,08-08-2024 21:11,20.21,biweekly,25,male,south,salaried,39803.34,1,611.3795048,1,0,3.2,android,agent,0.073,0
LN104124,CUST204124,7242.86,90,01-09-2025 21:07,18.85,weekly,33,female,east,informal,24749.71,0,619.9347018,1,0,3.5,android,agent,0.293,0
LN108963,CUST202963,1637.23,90,05-01-2024 05:33,21.45,biweekly,37,male,west,self_employed,8160.31,0,,2,0,2.3,android,app,0.201,0
LN104788,CUST204788,2261.01,90,10-03-2025 05:34,21.26,weekly,25,female,central,unemployed,110704.59,1,738.2752406,1,0,6.2,android,app,0.02,1
LN102866,CUST202866,4882.66,30,15-12-2024 18:03,23.49,monthly,36,female,north,salaried,55597.63,2,,1,0,5.7,android,app,0.088,0
LN101386,CUST201386,8895.21,90,10-12-2023 17:43,19.76,weekly,31,male,east,salaried,12179.23,0,750.1561646,2,1,4.9,ios,app,0.73,0
LN105941,CUST205941,18829.65,90,20-08-2024 09:29,23.59,monthly,45,male,west,self_employed,9365.66,2,674.2966458,1,0,3,android,app,2.01,0
LN103067,CUST203067,10355.49,90,12-02-2025 09:35,11.44,biweekly,22,female,west,informal,26611.8,1,659.9016364,3,0,4.8,web,app,0.389,0
LN109058,CUST203058,13169.38,90,02-06-2025 13:33,19.74,weekly,31,female,south,salaried,11132.53,1,747.9788412,3,0,4.3,android,app,1.183,0
LN103629,CUST203629,5419.72,90,14-03-2024 06:19,21.92,monthly,25,female,central,salaried,7110.73,3,554.7106697,1,1,0.2,android,app,0.762,0
LN109455,CUST203455,3084.59,30,08-08-2025 13:32,11.72,monthly,26,male,east,informal,21583.53,2,717.7312846,2,0,3.5,android,branch,0.143,0
LN108949,CUST202949,14234.84,120,20-05-2024 10:14,13.35,monthly,44,male,north,informal,4997.7,1,,0,0,,android,agent,2.848,0
LN103028,CUST203028,6673.67,60,17-04-2025 08:09,18.89,monthly,33,female,south,self_employed,21473.29,1,,3,0,3.4,web,app,0.311,0
LN102969,CUST202969,5205.78,180,13-05-2025 02:02,11.87,monthly,39,male,west,salaried,37999.23,2,655.0848473,1,0,3.7,android,branch,0.137,0
LN108646,CUST202646,2683.78,120,06-08-2025 02:43,15.28,monthly,40,other,east,salaried,21306.92,1,611.4758422,4,2,17.1,android,branch,0.126,1
LN106136,CUST200136,5564.65,90,07-01-2024 04:39,26.91,monthly,29,female,north,informal,11234.23,3,,2,0,6.8,android,branch,0.495,0
LN108801,CUST202801,1532.33,90,19-05-2024 20:57,19.21,weekly,35,female,west,informal,59446.3,2,604.0543479,3,0,11.8,web,app,0.026,0
LN104263,CUST204263,15229.34,180,20-04-2025 10:02,21.29,weekly,37,male,east,salaried,34648.5,5,672.0451516,1,0,18.7,web,agent,0.44,0
LN100645,CUST200645,3439.51,30,28-05-2024 00:04,22.5,monthly,45,male,south,self_employed,25851.65,1,607.0564332,2,0,1.5,android,app,0.133,0
LN109653,CUST203653,5383.9,60,16-04-2025 23:46,18.01,monthly,40,female,south,informal,9506.22,0,,0,0,,android,app,0.566,0
LN102074,CUST202074,3001.11,120,04-07-2024 18:59,24.32,biweekly,37,female,east,self_employed,,0,657.6947558,3,1,19.2,android,branch,0.107,0
LN100341,CUST200341,1917.85,30,17-11-2023 02:17,4.64,monthly,18,female,north,self_employed,35777.03,2,,1,0,,android,app,0.054,0
LN108041,CUST202041,3399.57,180,04-01-2024 22:55,23.6,weekly,49,male,south,salaried,13726.18,3,,0,0,,android,agent,0.248,0
LN101622,CUST201622,7832.82,120,30-01-2024 15:52,16.7,biweekly,44,female,east,informal,21670.38,0,684.5724535,1,0,7.1,android,agent,0.361,0
LN107141,CUST201141,13545.34,90,11-08-2024 11:40,18.2,biweekly,48,female,east,salaried,18238.64,1,804.3679232,1,0,1.5,android,app,0.743,0
LN105796,CUST205796,5013.98,180,08-01-2024 19:35,15.49,monthly,47,female,south,self_employed,49887.36,2,598.1897037,3,1,8.8,ios,branch,0.101,1
LN107184,CUST201184,8787.02,90,10-08-2025 18:11,13.04,monthly,39,female,south,salaried,68517.46,2,,3,0,0.8,android,app,0.128,0
LN108232,CUST202232,7693.59,120,27-05-2024 00:07,14.98,monthly,40,female,south,salaried,18046.82,1,695.2396353,2,0,0.3,android,app,0.426,0
LN105475,CUST205475,6908.09,30,24-10-2024 18:16,17.8,monthly,45,female,east,self_employed,11436.44,2,701.433852,2,0,3,ios,app,0.604,0
LN109252,CUST203252,3485.29,60,19-10-2024 22:00,22.23,weekly,24,female,central,self_employed,8486.27,2,668.3533881,0,0,,web,app,0.411,0
LN100074,CUST200074,14278.45,30,26-06-2025 18:36,16.21,monthly,18,female,south,self_employed,26400.56,4,748.1381372,2,0,9.7,android,app,0.541,0
LN108633,CUST202633,15505.68,90,21-06-2025 16:07,20.35,monthly,34,male,west,salaried,7752.08,2,563.9119542,0,0,,android,app,2,0
LN109229,CUST203229,4552.26,30,24-09-2024 03:12,16.62,monthly,33,male,north,self_employed,36180.63,0,639.2811275,1,0,0.2,android,app,0.126,0
LN102051,CUST202051,15034.86,180,14-09-2025 23:19,25.49,biweekly,38,male,west,salaried,15889.78,3,,1,0,6.8,web,app,0.946,1
LN102541,CUST202541,5132.9,90,20-01-2025 10:17,21.55,biweekly,37,male,central,salaried,11899.7,1,652.0261232,2,1,1.3,android,app,0.431,0
LN101301,CUST201301,4623.62,60,31-10-2024 11:27,22.68,weekly,30,male,north,self_employed,39741.47,0,687.4927517,2,0,7.9,web,branch,0.116,0
LN105877,CUST205877,3846.62,30,04-07-2025 20:04,19.86,monthly,18,male,south,unemployed,65338.28,2,,1,0,15.6,android,branch,0.059,0
LN107368,CUST201368,5027.19,90,28-07-2024 10:07,17.5,biweekly,19,female,west,self_employed,7356.8,1,,3,0,4.9,android,agent,0.683,0
LN101304,CUST201304,2355.4,30,15-04-2024 13:24,11.16,monthly,35,male,west,salaried,13896.67,1,708.8304821,2,0,3.4,android,app,0.169,1
LN108428,CUST202428,15371.7,90,27-10-2024 08:58,14.63,weekly,32,female,west,informal,76169.5,1,,1,0,,android,app,0.202,0
LN109094,CUST203094,2560.81,30,25-11-2024 00:21,19.9,weekly,28,male,west,salaried,9488.18,1,,3,1,10.9,android,app,0.27,0
LN102599,CUST202599,14017.91,180,07-09-2024 09:02,14.68,monthly,34,male,west,unemployed,109779.12,2,750.7160106,1,0,25.7,web,app,0.128,0
LN102573,CUST202573,1173.81,180,20-09-2025 07:58,23.07,monthly,52,female,west,self_employed,14749.95,3,739.462384,3,1,3.5,android,agent,0.08,0
LN103186,CUST203186,6584.3,30,19-11-2023 03:16,22.27,weekly,30,male,west,salaried,5648.06,2,,1,0,9.7,android,agent,1.166,1
LN102768,CUST202768,2524.41,30,15-04-2025 05:35,21.42,biweekly,33,female,west,salaried,43176.23,0,,1,0,14.8,android,agent,0.058,0
LN104831,CUST204831,17455.09,180,20-03-2025 05:44,18.66,monthly,31,female,south,salaried,7752.49,4,644.5740258,1,0,0.6,android,app,2.251,0
LN104223,CUST204223,7804.8,30,15-02-2025 17:41,21.2,monthly,41,male,south,informal,12083.1,0,607.2699279,0,0,,web,branch,0.646,0
LN109649,CUST203649,5698.97,30,18-01-2025 16:39,15.44,biweekly,44,female,east,informal,6445.29,0,599.7196791,2,0,5.6,android,app,0.884,0
LN102106,CUST202106,6947.59,30,16-07-2024 20:17,19.39,monthly,34,female,south,salaried,28308.23,1,684.8644282,0,0,,android,app,0.245,0
LN102679,CUST202679,6257.97,30,11-11-2024 14:45,11.93,monthly,46,male,west,self_employed,51810.81,1,618.1037162,1,0,1.6,android,agent,0.121,0
LN101387,CUST201387,6492.68,60,24-12-2024 01:14,18.64,weekly,43,male,north,salaried,7122.62,1,625.1417783,4,0,0.7,android,app,0.911,0
LN108931,CUST202931,9749.22,60,07-04-2024 19:06,10.07,monthly,31,male,west,self_employed,9620.14,3,,2,0,7.5,ios,agent,1.013,0
LN109659,CUST203659,21185.22,30,30-11-2023 17:25,14.48,monthly,25,male,central,self_employed,32787.25,1,732.6659744,1,0,6.7,web,branch,0.646,0
LN107083,CUST201083,2183.97,120,01-09-2025 04:28,22.86,weekly,38,female,central,informal,11901.05,1,648.5524474,0,0,,web,agent,0.183,0
LN101279,CUST201279,9832.13,30,13-08-2025 18:21,18.93,biweekly,29,female,south,salaried,21184.27,2,,1,0,1.7,android,app,0.464,0
LN100804,CUST200804,1405.55,30,20-03-2025 09:00,10.01,biweekly,33,female,west,salaried,3680.43,0,,0,0,,android,branch,0.382,0
LN101555,CUST201555,13546.83,90,26-08-2024 09:11,15.57,weekly,21,other,west,informal,34041.82,1,,2,0,1.9,android,app,0.398,0
LN109486,CUST203486,8509.57,30,01-09-2025 18:56,20.94,monthly,32,female,west,salaried,207253.76,2,,0,0,,android,app,0.041,0
LN104566,CUST204566,4186.46,60,06-11-2024 16:55,20.1,monthly,38,male,north,unemployed,8438.32,2,650.235207,1,0,1.3,ios,agent,0.496,0
LN109669,CUST203669,7924.81,30,09-11-2024 20:18,17.62,monthly,44,male,east,salaried,10364.82,0,740.8194619,0,0,,android,branch,0.765,0
LN104841,CUST204841,3562.94,30,22-10-2024 09:43,21.38,weekly,37,male,north,self_employed,85853.84,3,,0,0,,ios,app,0.041,0
LN103594,CUST203594,5320.01,30,22-06-2024 05:57,26.68,weekly,45,male,west,salaried,14971.48,1,,2,0,44,android,branch,0.355,1
LN106035,CUST200035,9781.25,90,03-06-2024 01:26,18.88,monthly,38,male,west,informal,18726.03,0,730.0992992,2,0,7.9,android,app,0.522,0
LN106852,CUST200852,2475.96,180,12-11-2024 10:39,16.86,biweekly,35,male,east,informal,39546.2,1,639.9005589,1,0,13.3,android,branch,0.063,0
LN108705,CUST202705,3867.36,120,04-01-2025 05:36,14.85,monthly,39,female,south,salaried,19050.38,1,559.9747293,2,0,8,android,app,0.203,0
LN104177,CUST204177,1914.28,60,31-10-2024 19:20,15.82,monthly,32,other,west,informal,18712.95,2,,2,0,6.7,android,app,0.102,0
LN101308,CUST201308,8163.99,90,31-03-2024 07:45,18.72,biweekly,46,male,south,salaried,12447.83,2,,2,0,1.1,web,app,0.656,0
LN103452,CUST203452,8234.2,120,31-01-2025 05:49,10.12,monthly,52,male,west,self_employed,,3,688.3336828,2,0,6.4,android,branch,0.432,0
LN103695,CUST203695,6144.98,30,10-01-2024 17:32,22.92,monthly,23,other,central,self_employed,27979.29,1,679.3371639,0,0,,android,app,0.22,0
LN104242,CUST204242,4551.29,120,08-07-2024 13:43,20.75,monthly,43,male,north,salaried,17573.44,0,695.3789793,0,0,,android,app,0.259,0
LN102198,CUST202198,3220.1,30,18-06-2024 01:13,21.25,monthly,46,female,east,salaried,34432.95,0,,0,0,,android,branch,0.094,0
LN104425,CUST204425,3485.17,90,07-06-2024 23:18,18.41,monthly,18,female,east,self_employed,9289.11,0,,2,0,8.5,android,app,0.375,0
LN106150,CUST200150,15100.41,90,14-02-2024 10:23,18.57,monthly,33,female,west,informal,20771.93,2,722.5559025,0,0,,android,agent,0.727,1
LN100943,CUST200943,723.81,120,21-10-2023 20:07,22.26,biweekly,33,male,west,self_employed,64962.24,0,717.9909896,0,0,,android,app,0.011,0
LN100822,CUST200822,3151.89,90,04-03-2025 01:41,16.19,monthly,64,male,south,salaried,96119.19,0,750.1624056,1,0,0.8,android,branch,0.033,0
LN105005,CUST205005,2433.05,30,30-11-2023 03:17,15.64,weekly,18,female,west,informal,30864.16,0,690.0854458,2,0,7.5,android,branch,0.079,0
LN106612,CUST200612,9051.96,60,12-02-2025 19:08,23.39,weekly,32,female,south,informal,5952.4,3,629.7990418,2,0,0.1,android,app,1.52,0
LN108356,CUST202356,7440,120,19-01-2025 01:44,19.57,weekly,18,male,central,salaried,27011.62,1,,0,0,,android,app,0.275,0
LN105619,CUST205619,5562.37,30,19-04-2025 07:13,20.49,monthly,27,male,east,salaried,5086.68,1,830.5728998,2,1,0.8,android,app,1.093,0
LN104547,CUST204547,4334.88,90,03-07-2024 11:00,18.95,biweekly,24,male,central,informal,38505.2,1,591.0341795,3,0,4.4,android,app,0.113,0
LN102538,CUST202538,4040.6,60,28-10-2023 19:34,17.07,monthly,31,male,central,informal,52307.54,5,635.8600033,2,0,6,android,branch,0.077,0
LN105207,CUST205207,1283.52,120,05-11-2023 06:52,19.66,monthly,31,male,north,informal,30643.56,1,743.7935394,2,0,4.7,ios,app,0.042,0
LN109514,CUST203514,7237.11,120,01-02-2024 04:28,20.13,monthly,45,male,north,self_employed,65005.2,1,,2,0,12.8,android,branch,0.111,0
LN109009,CUST203009,4717.41,60,04-12-2023 11:56,22.81,biweekly,37,female,south,salaried,21017.27,1,,1,0,0.1,android,app,0.224,1
LN103054,CUST203054,2514.48,90,31-03-2024 17:05,22.3,weekly,59,female,central,unemployed,10984.78,1,,2,0,15.4,ios,app,0.229,0
LN103675,CUST203675,10113.74,30,25-05-2024 12:11,18.2,monthly,30,male,central,salaried,99498.33,1,687.4018702,1,0,0.2,android,branch,0.102,1
LN107776,CUST201776,26617.98,30,01-10-2025 08:20,14.22,weekly,30,female,south,informal,760.136,0,685.1206282,2,1,6.7,web,branch,3.501,0
LN107218,CUST201218,3842.59,90,09-08-2025 02:51,13.89,weekly,33,female,west,salaried,7911.14,3,638.5386296,1,1,,ios,app,0.486,1
LN106722,CUST200722,12289.88,30,24-09-2024 23:20,21.23,monthly,20,female,north,salaried,56312.16,0,490.3573053,0,0,,ios,agent,0.218,0
LN103300,CUST203300,5444.94,90,28-02-2025 19:01,19.83,monthly,39,female,south,salaried,30585.09,1,728.5230041,0,0,,web,app,0.178,0
LN103310,CUST203310,5739.14,120,09-09-2024 15:04,22.09,monthly,20,male,south,salaried,4596.22,1,663.8451199,4,0,12.5,android,app,1.248,0
LN107221,CUST201221,5267.88,120,02-02-2024 15:11,15.61,monthly,18,male,east,salaried,25188.22,2,,1,0,9.7,android,app,0.209,0
LN108519,CUST202519,6106.6,120,12-04-2025 06:47,19.9,weekly,54,male,central,self_employed,16762.06,0,,0,0,,android,agent,0.364,0
LN105954,CUST205954,3719.88,60,13-09-2024 12:00,13.09,monthly,25,female,central,self_employed,13822.48,3,,3,0,5.5,android,app,0.269,0
LN100832,CUST200832,5402.47,30,29-07-2024 12:59,21.51,weekly,36,male,south,informal,17083.73,1,,1,0,2.4,web,branch,0.316,0
LN103462,CUST203462,5827.89,60,03-09-2025 13:43,11.35,biweekly,50,male,north,salaried,11947.8,0,605.2202056,0,0,,android,app,0.488,0
LN107643,CUST201643,18947.51,90,12-04-2025 13:44,17.51,biweekly,23,female,east,salaried,15597.35,2,635.8780816,1,0,4.7,web,app,1.215,0
LN100054,CUST200054,3300.4,90,22-08-2025 00:41,26.16,monthly,27,female,south,salaried,12288.59,1,600.8968055,1,0,25.2,android,agent,0.269,1
LN103451,CUST203451,1887.58,90,20-06-2024 06:13,16.05,biweekly,41,female,south,salaried,33951.33,2,,3,0,9.1,android,agent,0.056,0
LN106305,CUST200305,7952.32,180,17-08-2024 09:35,13.22,weekly,40,female,west,salaried,56631,0,599.9400416,0,0,,ios,branch,0.14,0
LN101481,CUST201481,2801.61,90,16-07-2025 04:54,15.56,biweekly,44,female,north,self_employed,55588.94,2,583.8865873,3,0,3.3,android,agent,0.05,0
LN104873,CUST204873,2493.77,90,16-02-2025 02:46,17.6,monthly,21,male,east,self_employed,15498.4,1,710.1779035,2,0,6.6,web,app,0.161,0
LN108038,CUST202038,5687.78,90,16-12-2024 10:47,16.31,biweekly,31,female,east,salaried,36014.09,2,523.6842145,4,1,2.5,android,app,0.158,0
LN103335,CUST203335,6670.85,90,02-03-2024 12:32,21.33,biweekly,40,female,north,informal,25827.67,1,601.4470875,1,1,0.6,android,app,0.258,0
LN106016,CUST200016,6697.28,30,12-11-2023 09:07,19.25,biweekly,49,female,south,salaried,13359.91,1,543.4765118,2,0,5.7,android,app,0.501,1
LN104926,CUST204926,5185.8,30,06-02-2024 18:44,18.15,monthly,39,male,east,informal,38395.52,0,673.0674114,2,0,13.1,android,app,0.135,0
LN105797,CUST205797,9595.9,60,06-02-2024 21:23,18.66,biweekly,18,female,north,salaried,3689.22,2,562.7426396,0,0,,android,app,2.6,0
LN109831,CUST203831,6834.26,90,01-12-2024 06:47,20.91,monthly,39,male,south,self_employed,54585.77,1,720.9153864,2,0,,android,agent,0.125,0
LN105083,CUST205083,10696.26,90,02-11-2023 15:13,15.96,monthly,36,male,south,salaried,6720.18,1,,2,0,0.2,android,agent,1.591,1
LN106645,CUST200645,6127.42,90,07-09-2025 02:37,25.5,weekly,41,female,central,salaried,,3,673.7533729,4,0,3.1,android,app,0.07,0
LN105490,CUST205490,4496.09,60,12-11-2023 18:34,14.55,biweekly,36,male,west,self_employed,10365.23,0,688.7671753,2,0,1.2,android,app,0.434,0
LN100768,CUST200768,1620.84,60,11-08-2024 05:18,17.7,biweekly,39,male,south,salaried,13336.59,0,,0,0,,android,app,0.122,0
LN102065,CUST202065,1311.63,120,31-08-2025 13:41,16.59,monthly,36,female,south,salaried,8220.68,0,549.8078488,1,0,4.7,web,branch,0.16,0
LN109500,CUST203500,2033.76,30,02-09-2024 15:15,22.3,monthly,30,male,south,self_employed,54478.29,0,,3,0,0.7,android,app,0.037,0
LN107311,CUST201311,13134.21,30,18-10-2024 05:16,20.95,monthly,43,other,west,salaried,64636.76,2,645.0554113,1,0,4.2,android,app,0.203,1
LN108477,CUST202477,3493.82,60,01-04-2025 09:58,14.44,weekly,44,female,south,salaried,27273.78,0,645.4085662,4,1,3.1,android,branch,0.128,1
LN104524,CUST204524,8410.66,30,06-01-2025 05:00,23.23,monthly,37,female,east,salaried,19796.47,0,708.6620427,1,1,,web,app,0.425,0
LN102717,CUST202717,7621.05,30,28-02-2024 07:20,14.56,monthly,32,male,east,informal,26634.63,2,648.38068,1,0,1.3,android,agent,0.286,0
